lag,source,target,beta
1,Linker returned non-zero exit code,Backing up database,-0.018563349667202876
1,Linking CXX executable,Backing up database,0.019082408168688836
1,Linking shared libraries,Backing up database,0.00012291981977580253
1,Logging build statistics,Backing up database,-0.0
1,Logging health status,Backing up database,-0.0005027278210874869
1,Measuring memory usage,Backing up database,0.005264359014573573
1,Merging pull request,Backing up database,0.0
1,Migrating database schema,Backing up database,-0.0013066094862037862
1,Monitoring build agents,Backing up database,0.0021917816423356468
1,Notifying release manager,Backing up database,-0.0008122277180616194
1,Optimizing assets,Backing up database,0.0
1,Out of memory during linking stage,Backing up database,-0.0006134368028292136
1,Patching vulnerabilities,Backing up database,-0.0
1,Publishing artifacts to repository,Backing up database,0.0005925194317919383
1,Publishing site,Backing up database,-0.0001631254872215903
1,Pulling Docker base image,Backing up database,-9.093720002329748e-06
1,Pushing Docker image,Backing up database,0.002059035491418614
1,Pushing changes to remote,Backing up database,-0.006377960788388373
1,Rebalancing workloads,Backing up database,0.0
1,Rebasing branch,Backing up database,-0.0
1,Rebooting build server,Backing up database,0.0
1,Rebuilding failed jobs,Backing up database,-0.0
1,Reporting test results,Backing up database,0.0019335451454770797
1,Restarting database service,Backing up database,-0.0006925474012897319
1,Restarting failed containers,Backing up database,-0.002046246026599427
1,Restoring database,Backing up database,0.0
1,Reviewing dependencies,Backing up database,-0.0018286147425574442
1,Running integration tests,Backing up database,0.005973493750628991
1,Running linter checks,Backing up database,0.0024039593732241844
1,Running performance tests,Backing up database,0.00021895922874684256
1,Running regression tests,Backing up database,-0.0023591857760764364
1,Running security scan,Backing up database,0.0
1,Running smoke tests,Backing up database,-0.0025667394335970473
1,Running unit tests,Backing up database,0.0
1,Scanning for secrets in code,Backing up database,0.0017400746419647165
1,Seeding database,Backing up database,0.0026281195834569632
1,Sending Slack notification,Backing up database,-0.0022036485016805165
1,Sending report via email,Backing up database,-0.0
1,Signing release packages,Backing up database,-0.031765675898217376
1,Starting CI job,Backing up database,-0.0
1,Syncing mirrors,Backing up database,0.00010427117904196544
1,Syncing with GitHub,Backing up database,0.005639055341998405
1,"TRACE socket recv timeout, backing off 200ms",Backing up database,0.0
1,Tagging Docker image,Backing up database,0.0
1,Tracking build metrics,Backing up database,0.0006514497819281441
1,Triggering downstream jobs,Backing up database,0.0029799565294881918
1,Triggering webhook,Backing up database,-0.0
1,Uploading crash reports,Backing up database,-0.0011739180521040146
1,Uploading logs to S3,Backing up database,0.0
1,Uploading sourcemaps,Backing up database,0.0
1,Validating Kubernetes manifests,Backing up database,-0.003365396720291605
1,Validating deployment,Backing up database,0.0011217210471078894
1,Verifying checksums,Backing up database,-0.0012964015397422502
1,Verifying dependency integrity,Backing up database,0.0
1,Verifying digital signatures,Backing up database,0.0
1,Verifying git tag signature,Backing up database,7.03722911854479e-06
1,Verifying service health checks,Backing up database,0.0037810504231453814
1,WARN retrying connection to mirror (attempt 3/5),Backing up database,-0.0007621997261218708
1,^[[0;31mANSI color spill^[[0m,Backing up database,0.0
1,dmesg: CPU soft lockup detected on core 3,Backing up database,-0.0
1,gc: collecting generation 2 ... done,Backing up database,0.0
1,java.lang.NullPointerException at com.example.Main:142,Backing up database,0.0
1,###### random boundary #####,Building CXX object,0.0003950045671001483
1,Analyzing CPU usage,Building CXX object,0.00039399128746144083
1,Analyzing historical trends,Building CXX object,-0.07231636629358228
1,Analyzing static code,Building CXX object,0.0
1,Archiving build artifacts,Building CXX object,-0.2326106935146807
1,Backing up database,Building CXX object,0.0
1,Building Java classes,Building CXX object,-0.0
1,Checking available memory,Building CXX object,0.0
1,Checking code style,Building CXX object,-0.012899000441886773
1,Checking database connectivity,Building CXX object,-0.0013135117451828985
1,Checking disk space,Building CXX object,0.005088522806138186
1,Checking out branch,Building CXX object,0.0007711468603014679
1,Cleaning Docker cache,Building CXX object,-0.005619327599551608
1,Cloning repository,Building CXX object,0.004183842857592629
1,Compiling TypeScript files,Building CXX object,-0.010566617501838255
1,Compressing log files,Building CXX object,5.452165445672378e-05
1,Configuring build environment,Building CXX object,0.00048356671110145696
1,Converting markdown to HTML,Building CXX object,0.0
1,Creating Jira ticket,Building CXX object,0.001157261242847458
1,Creating git tag,Building CXX object,0.01102902677742964
1,Creating new pipeline configuration,Building CXX object,-0.015587128122520026
1,Creating release notes,Building CXX object,0.0
1,Creating version header,Building CXX object,-0.0
1,Decrypting configuration files,Building CXX object,7.574779273340396e-05
1,Dependency chain resolved,Building CXX object,0.00033429951213336705
1,Deploying Helm charts,Building CXX object,0.006610086653812603
1,Deploying to production,Building CXX object,0.0008088379252229883
1,Deploying to staging environment,Building CXX object,-0.010047904728900301
1,Deprecated function used,Building CXX object,-0.0004881159407182677
1,Encrypting artifacts,Building CXX object,0.012029861937542288
1,Entering compilation loop,Building CXX object,0.0
1,Finalizing CI job,Building CXX object,-0.0
1,Formatting source code,Building CXX object,-3.1745284207677895e-05
1,Generating code coverage report,Building CXX object,-0.0002678091668243469
1,Generating documentation with Doxygen,Building CXX object,0.024116679584414633
1,Generating system diagnostics,Building CXX object,0.0
1,Installing dependencies,Building CXX object,0.0
1,Linker returned non-zero exit code,Building CXX object,0.3574534555634437
1,Linking CXX executable,Building CXX object,0.01710542445455988
1,Linking shared libraries,Building CXX object,-0.0002750998989495763
1,Logging build statistics,Building CXX object,-0.0
1,Logging health status,Building CXX object,-0.0010550849234267224
1,Measuring memory usage,Building CXX object,-0.0
1,Merging pull request,Building CXX object,-0.00192580215275195
1,Migrating database schema,Building CXX object,-0.001913420260113328
1,Monitoring build agents,Building CXX object,0.0004980892956868862
1,Notifying release manager,Building CXX object,-0.0
1,Optimizing assets,Building CXX object,0.0
1,Out of memory during linking stage,Building CXX object,-0.0006755083601759504
1,Patching vulnerabilities,Building CXX object,1.54666499293828e-05
1,Publishing artifacts to repository,Building CXX object,-0.0
1,Publishing site,Building CXX object,-0.0004992535374656361
1,Pulling Docker base image,Building CXX object,-0.0014782826719295576
1,Pushing Docker image,Building CXX object,-0.0
1,Pushing changes to remote,Building CXX object,-0.0068853622558486755
1,Rebalancing workloads,Building CXX object,-0.0002727270225758552
1,Rebasing branch,Building CXX object,-0.0
1,Rebooting build server,Building CXX object,0.00040353314407309723
1,Rebuilding failed jobs,Building CXX object,0.0
1,Reporting test results,Building CXX object,1.5311640198287774e-06
1,Restarting database service,Building CXX object,-0.0005022267868481652
1,Restarting failed containers,Building CXX object,-0.003559103960107353
1,Restoring database,Building CXX object,-0.00438450612792214
1,Reviewing dependencies,Building CXX object,-0.0002803903700212391
1,Running integration tests,Building CXX object,0.0
1,Running linter checks,Building CXX object,3.802788714892045e-05
1,Running performance tests,Building CXX object,0.0008273697015516099
1,Running regression tests,Building CXX object,0.0001286746807122985
1,Running security scan,Building CXX object,0.0
1,Running smoke tests,Building CXX object,0.0017104792302579895
1,Running unit tests,Building CXX object,0.003793785023951712
1,Scanning for secrets in code,Building CXX object,-0.0029369031471864282
1,Seeding database,Building CXX object,0.0010545491004708247
1,Sending Slack notification,Building CXX object,9.394836827609932e-05
1,Sending report via email,Building CXX object,0.0
1,Signing release packages,Building CXX object,-0.017421444968202877
1,Starting CI job,Building CXX object,0.0
1,Syncing mirrors,Building CXX object,0.002757000334433578
1,Syncing with GitHub,Building CXX object,0.009176602847530212
1,"TRACE socket recv timeout, backing off 200ms",Building CXX object,-0.0
1,Tagging Docker image,Building CXX object,-0.0
1,Tracking build metrics,Building CXX object,2.2732239545912425e-05
1,Triggering downstream jobs,Building CXX object,0.0008376137242304747
1,Triggering webhook,Building CXX object,-0.0
1,Uploading crash reports,Building CXX object,-0.0
1,Uploading logs to S3,Building CXX object,-0.0012526222732419752
1,Uploading sourcemaps,Building CXX object,-0.0004917588152397636
1,Validating Kubernetes manifests,Building CXX object,0.002633740162496897
1,Validating deployment,Building CXX object,0.0
1,Verifying checksums,Building CXX object,-0.0006783054010765788
1,Verifying dependency integrity,Building CXX object,-0.001994574189637776
1,Verifying digital signatures,Building CXX object,0.0016814854736852767
1,Verifying git tag signature,Building CXX object,0.0
1,Verifying service health checks,Building CXX object,6.523256744360308e-05
1,WARN retrying connection to mirror (attempt 3/5),Building CXX object,0.0
1,^[[0;31mANSI color spill^[[0m,Building CXX object,-0.001649686853299173
1,dmesg: CPU soft lockup detected on core 3,Building CXX object,-0.00269055310324593
1,gc: collecting generation 2 ... done,Building CXX object,-0.0023449317567442647
1,java.lang.NullPointerException at com.example.Main:142,Building CXX object,0.0002245221009996609
1,###### random boundary #####,Building Java classes,0.0008499028623296169
1,Analyzing CPU usage,Building Java classes,-0.0
1,Analyzing historical trends,Building Java classes,0.4232448198870639
1,Analyzing static code,Building Java classes,-0.00036892218519987604
1,Archiving build artifacts,Building Java classes,-0.2100741606296122
1,Backing up database,Building Java classes,-0.0011895307283496383
1,Building CXX object,Building Java classes,-0.0
1,Checking available memory,Building Java classes,-0.0
1,Checking code style,Building Java classes,-0.0010016308214962613
1,Checking database connectivity,Building Java classes,-0.0
1,Checking disk space,Building Java classes,-0.0
1,Checking out branch,Building Java classes,-0.0
1,Cleaning Docker cache,Building Java classes,-0.0387292688662341
1,Cloning repository,Building Java classes,-0.0
1,Compiling TypeScript files,Building Java classes,-0.001869892953728213
1,Compressing log files,Building Java classes,0.0
1,Configuring build environment,Building Java classes,-0.002256269476318851
1,Converting markdown to HTML,Building Java classes,-1.0321630103193524e-05
1,Creating Jira ticket,Building Java classes,0.0
1,Creating git tag,Building Java classes,0.004165072981810792
1,Creating new pipeline configuration,Building Java classes,-0.0
1,Creating release notes,Building Java classes,-0.0
1,Creating version header,Building Java classes,0.0
1,Decrypting configuration files,Building Java classes,0.0
1,Dependency chain resolved,Building Java classes,-0.00025799145355753897
1,Deploying Helm charts,Building Java classes,-0.00045666564814982725
1,Deploying to production,Building Java classes,0.0
1,Deploying to staging environment,Building Java classes,-0.0020540994275929114
1,Deprecated function used,Building Java classes,-0.0006746235996918274
1,Encrypting artifacts,Building Java classes,0.003912213211879158
1,Entering compilation loop,Building Java classes,0.0
1,Finalizing CI job,Building Java classes,0.0005799162225861042
1,Formatting source code,Building Java classes,0.0009854039284413242
1,Generating code coverage report,Building Java classes,-0.0001080789977699134
1,Generating documentation with Doxygen,Building Java classes,0.006603577603784521
1,Generating system diagnostics,Building Java classes,-0.00036617186302148375
1,Installing dependencies,Building Java classes,-0.0013151236303491813
1,Linker returned non-zero exit code,Building Java classes,0.264858365801466
1,Linking CXX executable,Building Java classes,-0.11400429649392874
1,Linking shared libraries,Building Java classes,0.0
1,Logging build statistics,Building Java classes,-0.0011292767989120216
1,Logging health status,Building Java classes,-0.0004817829238620102
1,Measuring memory usage,Building Java classes,0.0
1,Merging pull request,Building Java classes,-0.0004767043900596556
1,Migrating database schema,Building Java classes,-0.0020734935003073776
1,Monitoring build agents,Building Java classes,-0.0
1,Notifying release manager,Building Java classes,-0.00054023563430404
